z,n,t/s,A
,,0.002210526,64.18395532
,,0.002763158,57.45426556
,,0.003315789,51.79964758
,,0.003868421,46.53478566
,,0.004421053,42.76320373
,,0.004973684,37.66136079
,,0.005526316,30.99297156
,,0.006078947,30.66799732
,,0.006631579,27.99317277
,,0.007184211,23.06346789
,,0.007736842,21.90974353
,,0.008289474,19.04514898
,,0.008842105,17.2998007
,,0.009394737,14.67939906
,,0.009947368,14.35137904
,,0.0105,13.11862398
82,98,0,98.8885281
,,0.000647368,90.28297534
,,0.001294737,80.28031955
,,0.001942105,73.21195942
,,0.002589474,65.05612633
,,0.003236842,57.45442774
,,0.003884211,51.97296419
,,0.004531579,45.70405006
,,0.005178947,41.07082835
,,0.005826316,36.99540812
,,0.006473684,34.69142164
,,0.007121053,30.04678239
,,0.007768421,27.76020574
,,0.008415789,25.47046989
,,0.009063158,22.0960195
,,0.009710526,19.07936781
,,0.010357895,18.0156122
,,0.011005263,15.8007993
,,0.011652632,14.74949793
,,0.0123,10.22412545
82,99,0,99.42000165
,,0.007105263,90.3660275
,,0.014210526,79.6021813
,,0.021315789,73.42466626
,,0.028421053,62.73549113
,,0.035526316,57.0513522
,,0.042631579,51.5938382
,,0.049736842,48.99415333
,,0.056842105,40.35865433
,,0.063947368,37.63402863
,,0.071052632,35.00465683
,,0.078157895,30.86006369
,,0.085263158,25.77450749
,,0.092368421,23.1698589
,,0.099473684,22.61073104
,,0.106578947,19.74780641
,,0.113684211,16.51393594
,,0.120789474,14.03290717
,,0.127894737,13.28173637
,,0.135,12.90548356
82,100,0,98.82723015
,,0.008684211,89.69433409
,,0.017368421,80.27405045
,,0.026052632,71.49480217
,,0.034736842,64.63401418
,,0.043421053,58.17369706
,,0.052105263,50.41372134
,,0.060789474,48.02242834
,,0.069473684,41.47000666
,,0.078157895,36.62180884
,,0.086842105,32.53648136
,,0.095526316,30.44689728
,,0.104210526,26.61780547
,,0.112894737,24.70509494
,,0.121578947,21.96378001
,,0.130263158,19.59453696
,,0.138947368,16.4310517
,,0.147631579,16.96323716
,,0.156315789,14.21776729
,,0.165,12.29793605
82,101,0,101.1986086
,,0.084473684,90.38234627
,,0.168947368,77.5105339
,,0.253421053,72.05508629
,,0.337894737,64.86137684
,,0.422368421,56.96718188
,,0.506842105,52.62986341
,,0.591315789,46.43690935
,,0.675789474,41.36549197
,,0.760263158,36.83623915
,,0.844736842,33.89139214
,,0.929210526,30.35963673
,,1.013684211,27.08426555
,,1.098157895,23.76639802
,,1.182631579,20.85664845
,,1.267105263,19.39285254
,,1.351578947,17.89293259
,,1.436052632,15.88308515
,,1.520526316,14.00057539
,,1.605,11.1248862
82,102,0,101.4521317
,,0.077368421,90.25278855
,,0.154736842,81.00734051
,,0.232105263,71.65541064
,,0.309473684,65.06583342
,,0.386842105,57.38455105
,,0.464210526,52.37658002
,,0.541578947,46.50215141
,,0.618947368,42.20177512
,,0.696315789,39.26746425
,,0.773684211,32.46035375
,,0.851052632,29.23186102
,,0.928421053,26.17561915
,,1.005789474,23.91754165
,,1.083157895,20.39422218
,,1.160526316,18.4563509
,,1.237894737,17.78322407
,,1.315263158,16.36783175
,,1.392631579,12.75915457
,,1.47,13.04654651
82,103,0,99.79752909
,,0.994736842,89.61328033
,,1.989473684,81.469835
,,2.984210526,71.41189036
,,3.978947368,64.21214022
,,4.973684211,56.87296025
,,5.968421053,52.35895888
,,6.963157895,45.95780352
,,7.957894737,40.74267371
,,8.952631579,38.66857437
,,9.947368421,32.59062689
,,10.94210526,29.35753095
,,11.93684211,26.51057478
,,12.93157895,25.76761064
,,13.92631579,20.96780991
,,14.92105263,19.39524252
,,15.91578947,17.02957324
,,16.91052632,16.19641336
,,17.90526316,16.78735291
,,18.9,12.78628501
82,104,0,98.9447938
,,0.761052632,89.49175073
,,1.522105263,80.37894172
,,2.283157895,71.67538355
,,3.044210526,65.06541915
,,3.805263158,57.56283733
,,4.566315789,52.23513211
,,5.327368421,46.8298764
,,6.088421053,42.08130003
,,6.849473684,36.43668029
,,7.610526316,32.94335807
,,8.371578947,29.81678054
,,9.132631579,25.93136026
,,9.893684211,27.07699969
,,10.65473684,22.11764196
,,11.41578947,19.51024891
,,12.17684211,17.90336857
,,12.93789474,17.29688641
,,13.69894737,15.37296478
,,14.46,12.7577697
82,105,0,100.8804251
,,2.4,90.62200737
,,4.8,79.04973792
,,7.2,73.59571321
,,9.6,65.38455451
,,12,59.56167544
,,14.4,50.81251454
,,16.8,45.76639075
,,19.2,40.63301785
,,21.6,37.36398956
,,24,31.29643599
,,26.4,28.6384249
,,28.8,26.55938523
,,31.2,24.33057448
,,33.6,21.53191304
,,36,20.32814187
,,38.4,19.88654276
,,40.8,14.78309405
,,43.2,13.84555183
,,45.6,13.08950271
82,106,0,101.1389177
,,4.026315789,90.65392679
,,8.052631579,80.42335329
,,12.07894737,73.11188137
,,16.10526316,63.96979519
,,20.13157895,58.29919693
,,24.15789474,52.22914758
,,28.18421053,47.29032164
,,32.21052632,40.25596173
,,36.23684211,36.02614051
,,40.26315789,33.61901239
,,44.28947368,30.97998711
,,48.31578947,25.47371789
,,52.34210526,24.36623222
,,56.36842105,22.49080596
,,60.39473684,19.03517445
,,64.42105263,17.15287329
,,68.44736842,15.1001393
,,72.47368421,13.40053799
,,76.5,11.93158666
82,107,0,101.0490478
,,6.157894737,89.9783013
,,12.31578947,81.41594194
,,18.47368421,72.19865489
,,24.63157895,64.54304076
,,30.78947368,58.25471032
,,36.94736842,51.69111658
,,43.10526316,46.06909847
,,49.26315789,42.23996186
,,55.42105263,37.30754086
,,61.57894737,31.48933937
,,67.73684211,30.82203465
,,73.89473684,25.79965961
,,80.05263158,24.69189877
,,86.21052632,20.69147592
,,92.36842105,19.02244779
,,98.52631579,17.77868665
,,104.6842105,15.44366346
,,110.8421053,14.88711701
,,117,12.74915269
82,108,0,99.90322373
,,11.21052632,89.68900341
,,22.42105263,80.38374373
,,33.63157895,72.30690785
,,44.84210526,65.0352538
,,56.05263158,58.00663555
,,67.26315789,51.81568474
,,78.47368421,46.28361429
,,89.68421053,40.35526914
,,100.8947368,36.35059451
,,112.1052632,33.64587203
,,123.3157895,30.32415816
,,134.5263158,27.36681073
,,145.7368421,25.54773122
,,156.9473684,24.45810954
,,168.1578947,20.66073378
,,179.3684211,18.06947721
,,190.5789474,15.53606667
,,201.7894737,12.90197749
,,213,12.68929035
82,109,0,101.6460485
,,12.6,88.00063435
,,25.2,80.41165873
,,37.8,73.16804764
,,50.4,64.39150921
,,63,56.60011823
,,75.6,51.88935995
,,88.2,47.69555358
,,100.8,41.18883091
,,113.4,37.62284047
,,126,32.32404297
,,138.6,30.34103547
,,151.2,25.31615361
,,163.8,22.97366422
,,176.4,19.78891643
,,189,19.6896938
,,201.6,17.52628926
,,214.2,15.56955942
,,226.8,14.39595415
,,239.4,12.45266465
82,110,0,99.69721963
,,33.15789474,88.25355579
,,66.31578947,79.74779917
,,99.47368421,72.32674583
,,132.6315789,65.21978115
,,165.7894737,58.43716024
,,198.9473684,51.53463496
,,232.1052632,48.07194329
,,265.2631579,42.54946317
,,298.4210526,38.03275134
,,331.5789474,33.64700037
,,364.7368421,28.50108262
,,397.8947368,26.55266962
,,431.0526316,24.39646573
,,464.2105263,21.38614352
,,497.3684211,19.60278692
,,530.5263158,15.35817739
,,563.6842105,16.96012471
,,596.8421053,15.62393572
,,630,11.85838264
82,112,0,100.0332673
,,101.3684211,89.38430509
,,202.7368421,80.13858656
,,304.1052632,71.66600357
,,405.4736842,66.57064811
,,506.8421053,58.21927108
,,608.2105263,51.6477728
,,709.5789474,46.70415378
,,810.9473684,40.8814023
,,912.3157895,37.8981577
,,1013.684211,33.03891779
,,1115.052632,30.3367247
,,1216.421053,28.91041654
,,1317.789474,24.51204556
,,1419.157895,22.0173362
,,1520.526316,19.91054602
,,1621.894737,17.14504103
,,1723.263158,16.85184435
,,1824.631579,14.23254578
,,1926,10.49807799
82,113,0,99.32229066
,,142.1052632,90.70694619
,,284.2105263,79.19284848
,,426.3157895,69.43667913
,,568.4210526,64.24189189
,,710.5263158,58.50217237
,,852.6315789,50.32886438
,,994.7368421,46.74006197
,,1136.842105,41.86021328
,,1278.947368,38.39981768
,,1421.052632,32.4827829
,,1563.157895,29.73249603
,,1705.263158,27.84219935
,,1847.368421,24.77541525
,,1989.473684,20.44134636
,,2131.578947,18.82145879
,,2273.684211,19.39432343
,,2415.789474,14.89146649
,,2557.894737,12.48970748
,,2700,14.17692533
82,114,0,100.3167364
,,350.5263158,89.32291725
,,701.0526316,80.02884031
,,1051.578947,71.78227717
,,1402.105263,64.41606153
,,1752.631579,57.94145943
,,2103.157895,52.64776407
,,2453.684211,47.96786471
,,2804.210526,40.94414795
,,3154.736842,38.9717082
,,3505.263158,32.47357298
,,3855.789474,30.11184498
,,4206.315789,25.57067367
,,4556.842105,22.92630484
,,4907.368421,21.84186022
,,5257.894737,18.43959433
,,5608.421053,18.72084542
,,5958.947368,14.77020789
,,6309.473684,14.32243129
,,6660,11.20165032
82,115,0,100.755719
,,76.73684211,90.28548145
,,153.4736842,80.39200511
,,230.2105263,71.56319867
,,306.9473684,65.66780753
,,383.6842105,56.88943443
,,460.4210526,52.51793031
,,537.1578947,45.9939336
,,613.8947368,41.19878095
,,690.6315789,38.09696078
,,767.3684211,34.37788415
,,844.1052632,28.03445907
,,920.8421053,27.59136909
,,997.5789474,23.19791261
,,1074.315789,22.08491291
,,1151.052632,18.50141851
,,1227.789474,18.15288926
,,1304.526316,14.81795515
,,1381.263158,14.54151179
,,1458,12.50612031
82,116,0,100.3170829
,,1364.210526,90.00144492
,,2728.421053,80.62210676
,,4092.631579,72.53488417
,,5456.842105,63.48937935
,,6821.052632,59.7315366
,,8185.263158,52.97616199
,,9549.473684,46.18225609
,,10913.68421,41.360443
,,12277.89474,38.5667954
,,13642.10526,33.57826709
,,15006.31579,30.99230389
,,16370.52632,26.22511971
,,17734.73684,22.35082091
,,19098.94737,23.24772946
,,20463.15789,20.28769974
,,21827.36842,18.05569622
,,23191.57895,16.16114102
,,24555.78947,13.30013015
,,25920,14.0919275
82,117,0,98.46523599
,,852.6315789,90.07836438
,,1705.263158,78.17155931
,,2557.894737,73.33352842
,,3410.526316,64.42085447
,,4263.157895,57.06632408
,,5115.789474,51.91203401
,,5968.421053,47.64362637
,,6821.052632,43.16590105
,,7673.684211,38.65774658
,,8526.315789,33.80450673
,,9378.947368,29.5403214
,,10231.57895,28.32359959
,,11084.21053,24.82332229
,,11936.84211,21.81249049
,,12789.47368,19.12501345
,,13642.10526,16.84143982
,,14494.73684,16.1255539
,,15347.36842,15.50458498
,,16200,13.10146798
82,118,0,101.2775016
,,12221.05263,91.05877967
,,24442.10526,81.65831511
,,36663.15789,72.29413425
,,48884.21053,63.6802975
,,61105.26316,57.27555242
,,73326.31579,51.59585668
,,85547.36842,46.68281602
,,97768.42105,43.81615669
,,109989.4737,35.98939817
,,122210.5263,32.76807506
,,134431.5789,30.82227539
,,146652.6316,25.47477072
,,158873.6842,23.35580197
,,171094.7368,20.61924699
,,183315.7895,19.52915551
,,195536.8421,16.40902107
,,207757.8947,16.36684883
,,219978.9474,13.47722297
,,232200,13.54449014
82,119,0,100.8556229
,,5303.368421,88.99785428
,,10606.73684,79.02272828
,,15910.10526,72.04019607
,,21213.47368,64.76120009
,,26516.84211,56.88681973
,,31820.21053,49.94852196
,,37123.57895,45.36154613
,,42426.94737,40.63513616
,,47730.31579,37.46628963
,,53033.68421,35.71034941
,,58337.05263,28.67245858
,,63640.42105,28.14839394
,,68943.78947,24.12532031
,,74247.15789,22.34314923
,,79550.52632,19.65299908
,,84853.89474,18.22247813
,,90157.26316,16.17845213
,,95460.63158,13.7604623
,,100764,11.79851321
82,120,0,98.76326197
,,2.6159E+11,87.95641142
,,5.23181E+11,81.57154572
,,7.84771E+11,72.15628647
,,1.04636E+12,64.29174441
,,1.30795E+12,55.35383747
,,1.56954E+12,50.94391868
,,1.83113E+12,46.7781084
,,2.09272E+12,41.58865874
,,2.35431E+12,39.00409559
,,2.6159E+12,33.61551689
,,2.87749E+12,31.48976058
,,3.13908E+12,27.83289271
,,3.40067E+12,25.06353555
,,3.66226E+12,20.70483916
,,3.92385E+12,18.45197413
,,4.18544E+12,17.56254135
,,4.44704E+12,16.35255839
,,4.70863E+12,12.95539598
,,4.97022E+12,11.49115731
82,121,0,100.1428164
,,29512.42105,89.59868841
,,59024.84211,79.41952097
,,88537.26316,71.53242734
,,118049.6842,64.78835853
,,147562.1053,57.25712247
,,177074.5263,51.76459155
,,206586.9474,47.00066066
,,236099.3684,41.11338274
,,265611.7895,36.59557506
,,295124.2105,32.35323912
,,324636.6316,29.80155771
,,354149.0526,26.26539814
,,383661.4737,25.15363095
,,413173.8947,20.46492485
,,442686.3158,19.24325839
,,472198.7368,18.32328957
,,501711.1579,15.15756966
,,531223.5789,14.95191564
,,560736,11.70798423
82,122,0,101.0422177
,,6.98E+23,88.79234042
,,1.40E+24,81.46215557
,,2.09E+24,71.96636648
,,2.79E+24,64.85778627
,,3.49E+24,57.31035455
,,4.19E+24,52.67635357
,,4.88E+24,46.02993934
,,5.58E+24,41.84583659
,,6.28E+24,35.34059011
,,6.98E+24,33.42229968
,,7.67E+24,30.84540643
,,8.37E+24,28.03092619
,,9.07E+24,23.13405279
,,9.77E+24,20.71957682
,,1.05E+25,20.37241107
,,1.12E+25,17.0152696
,,1.19E+25,13.97108886
,,1.26E+25,13.45671946
,,1.33E+25,14.42562925
82,123,0,99.58690302
,,8.47054E+13,90.11547572
,,1.69411E+14,80.61579603
,,2.54116E+14,71.24596427
,,3.38822E+14,64.76141756
,,4.23527E+14,58.85022691
,,5.08233E+14,50.97695285
,,5.92938E+14,45.31465153
,,6.77643E+14,40.85772311
,,7.62349E+14,36.74036843
,,8.47054E+14,33.64109467
,,9.3176E+14,28.58772272
,,1.01647E+15,27.03747865
,,1.10117E+15,23.80754763
,,1.18588E+15,22.64099034
,,1.27058E+15,18.77918874
,,1.35529E+15,17.72961743
,,1.43999E+15,17.0955667
,,1.5247E+15,14.70761382
,,1.6094E+15,11.99543983
82,124,0,100.4616405
,,52631.57895,97.48074944
,,105263.1579,98.38125025
,,157894.7368,102.109489
,,210526.3158,100.6304239
,,263157.8947,98.25670043
,,315789.4737,99.91004429
,,368421.0526,98.48431089
,,421052.6316,97.61433184
,,473684.2105,101.7027801
,,526315.7895,100.0368515
,,578947.3684,98.61569152
,,631578.9474,98.17567199
,,684210.5263,99.43178207
,,736842.1053,98.9227215
,,789473.6842,100.2473872
,,842105.2632,100.1897316
,,894736.8421,101.2720215
,,947368.4211,99.52396051
,,1000000,99.74593743
82,125,0,99.8203923
,,52631.57895,99.20236287
,,105263.1579,99.72351008
,,157894.7368,99.4398917
,,210526.3158,98.4867115
,,263157.8947,101.2332428
,,315789.4737,99.38862676
,,368421.0526,99.55440001
,,421052.6316,101.738685
,,473684.2105,100.4395201
,,526315.7895,100.9491328
,,578947.3684,99.28690036
,,631578.9474,100.4825399
,,684210.5263,99.56500958
,,736842.1053,98.5011002
,,789473.6842,100.4881197
,,842105.2632,99.46648371
,,894736.8421,101.376962
,,947368.4211,100.3556193
,,1000000,100.1105234
82,126,0,99.61852714
,,52631.57895,99.18390521
,,105263.1579,101.2933439
,,157894.7368,101.1806895
,,210526.3158,99.61056434
,,263157.8947,98.65494092
,,315789.4737,100.046149
,,368421.0526,99.51486958
,,421052.6316,100.6060847
,,473684.2105,98.13453197
,,526315.7895,100.4462904
,,578947.3684,100.1464324
,,631578.9474,101.3999273
,,684210.5263,101.9150716
,,736842.1053,101.5158888
,,789473.6842,100.5472166
,,842105.2632,100.5054694
,,894736.8421,97.58698086
,,947368.4211,99.95355077
,,1000000,98.84067221
82,127,0,101.0120411
,,1838.273684,90.44956651
,,3676.547368,79.79269575
,,5514.821053,71.23608499
,,7353.094737,65.43194945
,,9191.368421,58.53535732
,,11029.64211,51.69446474
,,12867.91579,47.00472663
,,14706.18947,40.73839247
,,16544.46316,36.54310444
,,18382.73684,32.80164482
,,20221.01053,29.96779725
,,22059.28421,27.48826214
,,23897.55789,24.48441048
,,25735.83158,21.83854154
,,27574.10526,19.3974861
,,29412.37895,18.28488588
,,31250.65263,14.00943919
,,33088.92632,14.68170186
,,34927.2,12.63350966
82,128,0,99.13806219
,,110615330,90.07019101
,,221230660,80.38859729
,,331845990,71.43090177
,,442461320,64.92623579
,,553076650,57.25748963
,,663691980,53.34870372
,,774307310,45.76835588
,,884922640,40.89263386
,,995537970,37.68587392
,,1106153300,33.56724532
,,1216768630,29.27201729
,,1327383960,27.16454473
,,1437999290,23.11120019
,,1548614620,22.15951262
,,1659229950,19.70030405
,,1769845280,17.42491469
,,1880460610,17.18618581
,,1991075940,15.01782133
,,2101691270,11.4775925
82,129,0,100.4231213
,,342,91.09155761
,,684,79.25726104
,,1026,71.88915815
,,1368,63.26777864
,,1710,58.58966806
,,2052,51.66010929
,,2394,45.94613312
,,2736,41.16132054
,,3078,36.33186863
,,3420,32.30215558
,,3762,27.67079966
,,4104,26.69800824
,,4446,23.29200088
,,4788,22.17623572
,,5130,18.3256191
,,5472,18.12609233
,,5814,13.16212807
,,6156,16.05693726
,,6498,12.35725681
82,130,0,101.0408009
,,6037.768421,90.85327111
,,12075.53684,81.85049687
,,18113.30526,71.62694176
,,24151.07368,65.08127786
,,30188.84211,57.5720364
,,36226.61053,52.04218774
,,42264.37895,47.18111307
,,48302.14737,42.91830562
,,54339.91579,36.92116382
,,60377.68421,31.97939101
,,66415.45263,30.61266603
,,72453.22105,27.21042419
,,78490.98947,24.9570809
,,84528.75789,21.63224295
,,90566.52632,19.87589377
,,96604.29474,17.05262113
,,102642.0632,16.54460438
,,108679.8316,15.85627497
,,114717.6,13.17296025
82,131,0,99.28355552
,,96.63157895,89.15362916
,,193.2631579,80.72587471
,,289.8947368,73.81612442
,,386.5263158,65.09970131
,,483.1578947,58.03422666
,,579.7894737,49.33034976
,,676.4210526,46.11858675
,,773.0526316,42.4988706
,,869.6842105,36.54991729
,,966.3157895,33.34793024
,,1062.947368,28.8226973
,,1159.578947,28.92096737
,,1256.210526,22.68999665
,,1352.842105,21.22725117
,,1449.473684,18.81607056
,,1546.105263,18.0330427
,,1642.736842,17.17241019
,,1739.368421,13.32153675
,,1836,11.55006986
82,132,0,98.29261814
,,256.3578947,89.49811932
,,512.7157895,80.6834092
,,769.0736842,71.70395252
,,1025.431579,64.68069407
,,1281.789474,56.02913724
,,1538.147368,51.92298771
,,1794.505263,45.23439129
,,2050.863158,40.33616399
,,2307.221053,37.16878098
,,2563.578947,32.27354408
,,2819.936842,30.36339385
,,3076.294737,27.67231668
,,3332.652632,24.76422233
,,3589.010526,21.77007673
,,3845.368421,19.48038274
,,4101.726316,18.05314028
,,4358.084211,16.10897265
,,4614.442105,13.04774923
,,4870.8,13.25343021
82,133,0,99.12498395
,,23.21052632,90.75099389
,,46.42105263,80.57587926
,,69.63157895,70.80841622
,,92.84210526,65.48376089
,,116.0526316,58.21113999
,,139.2631579,51.92022897
,,162.4736842,47.0725302
,,185.6842105,41.22300403
,,208.8947368,37.18314084
,,232.1052632,34.00745128
,,255.3157895,28.98795736
,,278.5263158,26.41345447
,,301.7368421,24.37792143
,,324.9473684,19.80295683
,,348.1578947,19.62483007
,,371.3684211,16.12017232
,,394.5789474,16.57745685
,,417.7894737,13.93549434
,,441,12.98300527
82,134,0,99.67959698
,,4.74E-08,90.20087334
,,9.47E-08,81.25353973
,,1.42E-07,72.8866805
,,1.89E-07,63.89892918
,,2.37E-07,55.83055306
,,2.84E-07,53.22304954
,,3.32E-07,46.09544705
,,3.79E-07,41.56187495
,,4.26E-07,36.94806957
,,4.74E-07,34.06191425
,,5.21E-07,30.84483203
,,5.68E-07,25.01773402
,,6.16E-07,24.66312163
,,6.63E-07,21.8244589
,,7.11E-07,19.3789299
,,7.58E-07,17.88916553
,,8.05E-07,15.28015261
,,8.53E-07,13.27361352
,,9.00E-07,13.27656994
82,135,0,101.2068317
,,3.142105263,89.30277658
,,6.284210526,79.52030186
,,9.426315789,72.41843462
,,12.56842105,66.11517004
,,15.71052632,59.08893863
,,18.85263158,50.6888384
,,21.99473684,44.29539284
,,25.13684211,40.63850434
,,28.27894737,36.48561088
,,31.42105263,33.88145791
,,34.56315789,29.2884966
,,37.70526316,26.84800434
,,40.84736842,23.83111725
,,43.98947368,21.81780991
,,47.13157895,18.35799759
,,50.27368421,16.48243479
,,53.41578947,15.04186437
,,56.55789474,13.63005011
,,59.7,11.43316606
82,136,0,99.75906078
,,2.368421053,87.70675925
,,4.736842105,80.85718533
,,7.105263158,72.11795814
,,9.473684211,63.35671303
,,11.84210526,58.07756201
,,14.21052632,50.12933113
,,16.57894737,47.91125289
,,18.94736842,40.47412876
,,21.31578947,36.80965777
,,23.68421053,33.70907838
,,26.05263158,29.97676557
,,28.42105263,25.98119377
,,30.78947368,24.88475598
,,33.15789474,21.72243957
,,35.52631579,19.80894881
,,37.89473684,17.16661026
,,40.26315789,16.37887333
,,42.63157895,14.04868327
,,45,12.9612209
82,137,0,101.6240553
,,4.74E-08,89.55455201
,,9.47E-08,79.77253059
,,1.42E-07,71.88727305
,,1.89E-07,66.2536512
,,2.37E-07,55.49292883
,,2.84E-07,53.31197762
,,3.32E-07,44.44566699
,,3.79E-07,42.28398199
,,4.26E-07,36.72486297
,,4.74E-07,33.02079236
,,5.21E-07,29.29962242
,,5.68E-07,26.24502414
,,6.16E-07,23.37148943
,,6.63E-07,22.50950787
,,7.11E-07,18.58542228
,,7.58E-07,18.29546956
,,8.05E-07,15.11675909
,,8.53E-07,16.29065086
,,9.00E-07,12.52502468
82,138,0,101.2206186
,,4.74E-08,91.51071247
,,9.47E-08,81.70831494
,,1.42E-07,72.46900863
,,1.89E-07,63.57124176
,,2.37E-07,58.41748785
,,2.84E-07,50.03400755
,,3.32E-07,45.62139763
,,3.79E-07,41.66844172
,,4.26E-07,38.07398739
,,4.74E-07,32.78256561
,,5.21E-07,28.16790943
,,5.68E-07,25.61710119
,,6.16E-07,24.85556738
,,6.63E-07,22.61810164
,,7.11E-07,20.41521265
,,7.58E-07,17.35072316
,,8.05E-07,15.4862626
,,8.53E-07,14.97247067
,,9.00E-07,12.25423468
83,101,0,99.0837116
,,0.002052632,89.80718168
,,0.004105263,80.46461431
,,0.006157895,72.47426245
,,0.008210526,66.12030914
,,0.010263158,57.00222463
,,0.012315789,52.45416649
,,0.014368421,46.04148412
,,0.016421053,40.72491501
,,0.018473684,36.0137517
,,0.020526316,34.34588513
,,0.022578947,29.85527359
,,0.024631579,26.60535213
,,0.026684211,22.82267476
,,0.028736842,22.00493608
,,0.030789474,17.9209523
,,0.032842105,20.433493
,,0.034894737,15.76878132
,,0.036947368,13.68820071
,,0.039,11.64346938
83,102,0,99.9561994
,,9.16E-06,89.35286277
,,1.83E-05,80.29861387
,,2.75E-05,73.4070991
,,3.66E-05,65.7515075
,,4.58E-05,56.82102539
,,5.49E-05,52.51338164
,,6.41E-05,47.06278857
,,7.33E-05,40.98090913
,,8.24E-05,36.99698598
,,9.16E-05,31.92674758
,,0.000100737,27.74170195
,,0.000109895,25.20073173
,,0.000119053,24.43522901
,,0.000128211,22.05120337
,,0.000137368,18.96666238
,,0.000146526,15.62056613
,,0.000155684,15.33522064
,,0.000164842,13.6569651
,,0.000174,12.76993206
83,103,0,100.6876596
,,0.002368421,90.50546289
,,0.004736842,78.82564083
,,0.007105263,71.44455
,,0.009473684,66.58488179
,,0.011842105,57.18997458
,,0.014210526,52.86367851
,,0.016578947,45.54637035
,,0.018947368,41.459655
,,0.021315789,37.90408922
,,0.023684211,32.25322526
,,0.026052632,28.98355821
,,0.028421053,28.34869238
,,0.030789474,25.43063435
,,0.033157895,21.64660801
,,0.035526316,17.78988836
,,0.037894737,16.27007959
,,0.040263158,15.63264429
,,0.042631579,14.82034665
,,0.045,14.01598822
83,104,0,99.81044364
,,0.005842105,89.77743965
,,0.011684211,80.90793285
,,0.017526316,71.32845624
,,0.023368421,65.18064175
,,0.029210526,58.93039706
,,0.035052632,51.85341468
,,0.040894737,46.635438
,,0.046736842,40.67482552
,,0.052578947,36.79281865
,,0.058421053,34.35985946
,,0.064263158,29.16012643
,,0.070105263,27.61565889
,,0.075947368,23.89773042
,,0.081789474,20.6242002
,,0.087631579,21.38371096
,,0.093473684,15.54774011
,,0.099315789,16.03468202
,,0.105157895,13.63287427
,,0.111,12.53012925
83,105,0,98.60066051
,,0.009473684,90.21734786
,,0.018947368,80.42130647
,,0.028421053,70.9590847
,,0.037894737,63.61007978
,,0.047368421,57.30217679
,,0.056842105,51.61273072
,,0.066315789,45.27883247
,,0.075789474,42.94731397
,,0.085263158,36.85593482
,,0.094736842,34.5185875
,,0.104210526,30.03743582
,,0.113684211,25.88657899
,,0.123157895,24.03152995
,,0.132631579,20.37930508
,,0.142105263,19.83764702
,,0.151578947,18.46189165
,,0.161052632,14.82436621
,,0.170526316,14.68748256
,,0.18,14.37587695
83,106,0,98.28220909
,,0.108631579,88.21102866
,,0.217263158,77.98778327
,,0.325894737,72.75571619
,,0.434526316,63.97600073
,,0.543157895,57.53313702
,,0.651789474,50.82358365
,,0.760421053,47.17691012
,,0.869052632,40.84862924
,,0.977684211,36.19854575
,,1.086315789,31.69433807
,,1.194947368,30.90993559
,,1.303578947,28.0568978
,,1.412210526,23.10093852
,,1.520842105,21.93933004
,,1.629473684,20.04375331
,,1.738105263,17.8617118
,,1.846736842,15.33302533
,,1.955368421,14.36319668
,,2.064,11.32203905
83,107,0,100.3187072
,,0.994736842,91.36785895
,,1.989473684,81.26027895
,,2.984210526,73.25487051
,,3.978947368,65.30992576
,,4.973684211,59.16638904
,,5.968421053,52.52340479
,,6.963157895,47.87113348
,,7.957894737,41.09169557
,,8.952631579,37.63199744
,,9.947368421,32.60311494
,,10.94210526,29.34503079
,,11.93684211,26.08916635
,,12.93157895,25.43766959
,,13.92631579,21.87946678
,,14.92105263,19.65504893
,,15.91578947,17.24615661
,,16.91052632,15.47768533
,,17.90526316,13.73371531
,,18.9,11.26391922
83,108,0,99.49278612
,,1.957894737,90.37998767
,,3.915789474,80.96495473
,,5.873684211,71.47076887
,,7.831578947,63.10239847
,,9.789473684,57.15562509
,,11.74736842,51.91577337
,,13.70526316,46.74700064
,,15.66315789,41.3425574
,,17.62105263,37.14366554
,,19.57894737,32.62677006
,,21.53684211,30.68656304
,,23.49473684,26.73675631
,,25.45263158,23.73578965
,,27.41052632,21.2256442
,,29.36842105,19.0335059
,,31.32631579,17.35410569
,,33.28421053,15.04364352
,,35.24210526,12.88783783
,,37.2,12.39272351
83,109,0,100.0215553
,,5.463157895,91.34702649
,,10.92631579,81.08235903
,,16.38947368,72.47034148
,,21.85263158,65.17841124
,,27.31578947,57.98682647
,,32.77894737,52.07137288
,,38.24210526,46.48705085
,,43.70526316,42.02778881
,,49.16842105,37.34298807
,,54.63157895,33.55170989
,,60.09473684,27.90031318
,,65.55789474,27.84972826
,,71.02105263,23.38437412
,,76.48421053,21.63722915
,,81.94736842,20.51753277
,,87.41052632,15.42083522
,,92.87368421,16.17387931
,,98.33684211,14.57256361
,,103.8,12.86923549
83,110,0,99.47757111
,,10.04210526,89.851756
,,20.08421053,79.4221063
,,30.12631579,72.01568472
,,40.16842105,65.27793894
,,50.21052632,57.03847884
,,60.25263158,52.61710372
,,70.29473684,45.11843038
,,80.33684211,41.40257445
,,90.37894737,39.17662206
,,100.4210526,33.1384163
,,110.4631579,28.88990283
,,120.5052632,27.59933749
,,130.5473684,25.47897925
,,140.5894737,19.48632085
,,150.6315789,20.56055607
,,160.6736842,17.79478687
,,170.7157895,14.79415525
